year,category,recipient,location,grant_description,award_amt
2000,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,,,,To support the renewal of an undergraduate fellowship program,"400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,,,,To improve the quality and effectiveness of graduate education within selected departments of the humanities and related social sciences while reducing time-to-degree and attrition rates,"225,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,,,,To support Sawyer Seminars on the historical and cultural sources of contemporary developments,"210,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,,,,To assist the winners of the Gutenberg-e dissertation award in transforming their manuscripts into electronic publications,"43,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,,,,To support postdoctoral fellowships in the humanities and related social sciences,"1,400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,,,,"To support Project Euclid, an electronic publishing initiative","750,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,,,,To support the renewal of an undergraduate fellowship program,"350,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,,,,To improve the quality and effectiveness of graduate education within selected departments of the humanities and related social sciences while reducing time-to-degree and attrition rates,"225,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,,,,To support the development of archives for long-term maintenance of electronic journal publications,"150,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,Hanover,,,,To support the renewal of an undergraduate fellowship program,"250,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Davidson College,Davidson,,,,To support pilot activities in its orientation program,"142,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Dickinson College,Carlisle,,,,To develop enrollment management strategies,"50,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,Durham,,,,To support postdoctoral fellowships in the humanities and related social sciences,"2,000,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,Durham,,,,To support the renewal of an undergraduate fellowship program,"350,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Duke University,Durham,,,,To support its summer research opportunities program,"275,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Eastern Cape Higher Education Association Trust,Port Elizabeth,,,,To support the creation of a shared library system in South Africa's Eastern Cape Province,"1,175,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Eastern Seaboard Association of Tertiary Institutions,Durban,,,,"To support an inter-institutional, collaborative research program","80,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,Atlanta,,,,To support new fellowship programs,"475,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,Atlanta,,,,To support a fellowship program that would allow advanced graduate students at Emory to teach at Dillard University,"450,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Emory University,Atlanta,,,,To support a Sawyer Seminar on the historical and cultural sources of contemporary developments,"110,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Foundation for Library and Information,Pretoria,,,,To support acquiring and installing an integrated library management system for the National Library of South Africa,"400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Frick Collection,New York,,,,To support a systematic survey of the photographic images held by the Frick Art Reference Library to determine the nature and distribution of classes of intellectual property rights ownership in those images,"25,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Friends of Hungarian Higher Education Foundation,Budapest,,,,To support the introduction of effective resource development techniques and institutional advancement practices into Hungarian higher education,"20,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,The Graduate School and University Center,New York,,,,To support a Sawyer Seminar on the historical and cultural sources of contemporary developments,"110,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,"Great Lakes Colleges Association, Inc.",Ann Arbor,,,,To support programs in information literacy and collaborative collections management,"650,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,"Great Lakes Colleges Association, Inc.",Ann Arbor,,,,To promote cooperation and collaboration among liberal arts colleges,"500,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,"Great Lakes Colleges Association, Inc.",Ann Arbor,,,,"To support centers for educational technology in the Northeast, South, and Midwest","147,500"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Grinnell College,Grinnell,,,,To support faculty career enhancement,"102,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Hampshire College,Amherst,,,,To assist presidents of liberal arts and historically black colleges to meet the goals they have set for their respective institutions,"250,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Hampton University,Hampton,,,,To assist presidents of liberal arts and historically black colleges to meet the goals they have set for their respective institutions,"300,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Hampton University,Hampton,,,,To support a project measuring the pedagogic effectiveness and costs of using technology to improve undergraduate instruction,"100,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,To evaluate whether intensive college counseling of high school students can close the gap in college attendance between high and low-income youth,"700,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,To support the renewal of an undergraduate fellowship program,"400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,To support a program of teaching and research on the history of modern physical science,"400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,To strengthen doctoral training in Latin American history,"400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,"To support digitizing, cataloging, and making available photographs documenting American women's history","295,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,To complete and document a study of undergraduate writing,"255,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,To improve the quality and effectiveness of graduate education within selected departments of the humanities and related social sciences while reducing time-to-degree and attrition rates,"225,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,To support the development of archives for long-term maintenance of electronic journal publications,"145,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,For use by the Counseling and Consulting Psychology Program of the Graduate School of Education for data collection on the Medical School Diversity Study,"50,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,"To support planning on how libraries, museums, and archives can utilize new search and retrieval technologies to make cataloging and information pertaining to their collections more visible to Internet users","19,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvard University,Cambridge,,,,"To support the Timbuktu Library project in Mali, Africa","2,500"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Harvey Mudd College,Claremont,,,,To support the development of a pilot program in international education and technology,"170,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,Haverford,,,,To support faculty career enhancement,"700,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,Haverford,,,,To support new fellowship programs,"475,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Haverford College,Haverford,,,,To strengthen the relationship between the academic and residential programs,"150,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Heritage College,Toppenish,,,,To support new fellowship programs,"630,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Heritage College,Toppenish,,,,To plan and prepare a proposal to the Foundation to establish an institute for the preservation and study of the Sahaptin language group and their cultures,"40,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Higher Education Policy Institute,San Jose,,,,To support costs of an external review of the National Center for Public Policy and Higher Education's state-by-state report card project on higher education needs,"15,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Historical Society of Pennsylvania,Philadelphia,,,,"To support a comprehensive analysis of the Society's manuscript, graphics, and art and artifact collections and the development of a long-range plan for the systematic preservation and cataloging of these materials","250,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Hobart and William Smith Colleges,Geneva,,,,To support existing environmental studies programs,"290,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Hunter College,New York,,,,To support the renewal of an undergraduate fellowship program,"400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Illinois Wesleyan University,Bloomington,,,,To assist presidents of liberal arts and historically black colleges to meet the goals they have set for their respective institutions,"250,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Institute for Advanced Study,Princeton,,,,To support visiting memberships for young scholars within the School of Historical Studies,"650,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Institute for Democracy in South Africa,Pretoria,,,,To support research and publication on South Africa's Truth and Reconciliation Commission,"30,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,"Jamaica Center for Arts and Learning, Inc.",Jamaica,,,,To support establishment of the College Choice Program,"45,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,Johnson C. Smith University,Charlotte,,,,To expand the interdisciplinary program,"400,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,JSTOR,New York,,,,To cover initial costs of adding art history journals to its database,"2,800,000"
2000,HIGHER EDUCATION AND SCHOLARSHIP,JSTOR,New York,,,,To support detailed studies of the use of the JSTOR database,"400,000"
2000,"HIGHER EDUCATION AND SCHOLARSHIP JSTOR,",Kenyon College,Gambier,,,,To support appointments of junior or intermediate faculty members in humanities or social sciences in advance of key retirements,"800,000"
2000,"HIGHER EDUCATION AND SCHOLARSHIP JSTOR,","Latin American Studies Association, Inc.",Pittsburgh,,,,To enable Latin American scholars to attend its annual Congress and to extend the Lecturing Fellowship program,"150,000"
